Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1980-12-12 00:00:00-05:00,0.09972155839204788,0.10015510632369802,0.09972155839204788,0.09972155839204788,469033600,0.0,0.0
1980-12-15 00:00:00-05:00,0.09495256703741001,0.09495256703741001,0.09451901912689209,0.09451901912689209,175884800,0.0,0.0
1980-12-16 00:00:00-05:00,0.08801507985739507,0.08801507985739507,0.08758153766393661,0.08758153766393661,105728000,0.0,0.0
1980-12-17 00:00:00-05:00,0.08974925428628922,0.090182802239959,0.08974925428628922,0.08974925428628922,86441600,0.0,0.0
1980-12-18 00:00:00-05:00,0.09235129505395889,0.09278483716679888,0.09235129505395889,0.09235129505395889,73449600,0.0,0.0
1980-12-19 00:00:00-05:00,0.09798739850521088,0.09842094652651136,0.09798739850521088,0.09798739850521088,48630400,0.0,0.0
1980-12-22 00:00:00-05:00,0.10275637358427048,0.10319069718089291,0.10275637358427048,0.10275637358427048,37363200,0.0,0.0
1980-12-23 00:00:00-05:00,0.10709254443645477,0.10752609213255171,0.10709254443645477,0.10709254443645477,46950400,0.0,0.0
1980-12-24 00:00:00-05:00,0.11272870749235153,0.1131622554874302,0.11272870749235153,0.11272870749235153,48003200,0.0,0.0
1980-12-26 00:00:00-05:00,0.123134545981884,0.12356809390785187,0.123134545981884,0.123134545981884,55574400,0.0,0.0
1980-12-29 00:00:00-05:00,0.12486872822046281,0.1253022761537648,0.12486872822046281,0.1248687282204628,93161600,0.0,0.0
1980-12-30 00:00:00-05:00,0.12226744189679323,0.12226744189679323,0.1218339055776596,0.1218339055776596,68880000,0.0,0.0
1980-12-31 00:00:00-05:00,0.1187991338481693,0.1187991338481693,0.11836558580398561,0.1183655858039856,35750400,0.0,0.0
1981-01-02 00:00:00-05:00,0.11966619640588762,0.1205332923351845,0.11966619640588762,0.1196661964058876,21660800,0.0,0.0
1981-01-05 00:00:00-05:00,0.11749841453367497,0.11749841453367497,0.11706487834453581,0.11706487834453583,35728000,0.0,0.0
1981-01-06 00:00:00-05:00,0.11229513446919023,0.11229513446919023,0.11186158657073973,0.11186158657073975,45158400,0.0,0.0
1981-01-07 00:00:00-05:00,0.10752609213255171,0.10752609213255171,0.10709254443645477,0.10709254443645477,55686400,0.0,0.0
1981-01-08 00:00:00-05:00,0.10535839385266638,0.10535839385266638,0.10492485761642456,0.10492485761642456,39827200,0.0,0.0
1981-01-09 00:00:00-05:00,0.11056094616651534,0.11099449403247154,0.11056094616651534,0.11056094616651535,21504000,0.0,0.0
1981-01-12 00:00:00-05:00,0.11056093914644333,0.11056093914644333,0.10969385504722595,0.10969385504722595,23699200,0.0,0.0
1981-01-13 00:00:00-05:00,0.10622552650301996,0.10622552650301996,0.10579197853803635,0.10579197853803635,23049600,0.0,0.0
1981-01-14 00:00:00-05:00,0.10622548311948776,0.10665903090740618,0.10622548311948776,0.10622548311948776,14291200,0.0,0.0
1981-01-15 00:00:00-05:00,0.10839322954416275,0.1092603136948531,0.10839322954416275,0.10839322954416275,14067200,0.0,0.0
1981-01-16 00:00:00-05:00,0.10795964890451445,0.10795964890451445,0.10752610117197037,0.10752610117197037,13395200,0.0,0.0
1981-01-19 00:00:00-05:00,0.11402935534715654,0.11446290340096664,0.11402935534715654,0.11402935534715652,41574400,0.0,0.0
1981-01-20 00:00:00-05:00,0.11099449403247154,0.11099449403247154,0.11056094616651534,0.11056094616651535,30083200,0.0,0.0
1981-01-21 00:00:00-05:00,0.11272870749235153,0.11359579190486592,0.11272870749235153,0.11272870749235153,15904000,0.0,0.0
1981-01-22 00:00:00-05:00,0.11402935534715654,0.11489645145477674,0.11402935534715654,0.11402935534715652,35548800,0.0,0.0
1981-01-23 00:00:00-05:00,0.11402932419526746,0.11446287213063577,0.11359577625989914,0.11359577625989914,11222400,0.0,0.0
1981-01-26 00:00:00-05:00,0.11229513446919023,0.11229513446919023,0.11186158657073973,0.11186158657073975,24640000,0.0,0.0
1981-01-27 00:00:00-05:00,0.1118615420728872,0.1118615420728872,0.11099445819854735,0.11099445819854736,23699200,0.0,0.0
1981-01-28 00:00:00-05:00,0.10795964890451445,0.10795964890451445,0.10752610117197037,0.10752610117197037,28156800,0.0,0.0
1981-01-29 00:00:00-05:00,0.10405777252054084,0.10405777252054084,0.10362422466278078,0.10362422466278076,43904000,0.0,0.0
1981-01-30 00:00:00-05:00,0.09885449454781184,0.09885449454781184,0.09798739850521088,0.09798739850521088,46188800,0.0,0.0
1981-02-02 00:00:00-05:00,0.09278483716679888,0.09278483716679888,0.09235129505395889,0.09235129505395889,23766400,0.0,0.0
1981-02-03 00:00:00-05:00,0.09581965208053589,0.09625319417966001,0.09581965208053589,0.09581965208053589,19152000,0.0,0.0
1981-02-04 00:00:00-05:00,0.09928802400827408,0.0997215603708859,0.09928802400827408,0.09928802400827408,27865600,0.0,0.0
1981-02-05 00:00:00-05:00,0.09928802400827408,0.10015510831113922,0.09928802400827408,0.09928802400827408,7929600,0.0,0.0
1981-02-06 00:00:00-05:00,0.09972155839204788,0.10015510632369802,0.09972155839204788,0.09972155839204788,13865600,0.0,0.0
1981-02-09 00:00:00-05:00,0.09538610915910758,0.09538610915910758,0.09451901912689209,0.09451901912689209,16755200,0.0,0.0
1981-02-10 00:00:00-05:00,0.09451901912689209,0.09495256703741001,0.09451901912689209,0.09451901912689209,18345600,0.0,0.0
1981-02-11 00:00:00-05:00,0.09191776101405146,0.09191776101405146,0.09148421883583069,0.09148421883583069,13843200,0.0,0.0
1981-02-12 00:00:00-05:00,0.09105061666200948,0.09105061666200948,0.09061629325151443,0.09061629325151443,14560000,0.0,0.0
1981-02-13 00:00:00-05:00,0.08931568887373008,0.08931568887373008,0.08844859898090363,0.08844859898090363,11155200,0.0,0.0
1981-02-17 00:00:00-05:00,0.09061629325151443,0.09105061666200948,0.09061629325151443,0.09061629325151443,12275200,0.0,0.0
